# full-loop .dat — generated by util/make_loop_dat.py
# topology=full, half-length=50.4 Mm, apex_T=2.00 MK, footpoint |B|=436.9 G (uniform)
# chromosphere: Model C7 (two-fluid); TR+corona: hydrostatic, fully ionized (single-fluid via F_SLAVE)
# Units: SI (m, T, K, m^-3, J/kg)

[META]
ns=608
g_si=274.0
B_outer_T=4.369000e-02
phi_g_offset_Jpkg=0.0
topology=full
loop_half_length_m=5.043900e+07

[CELLS]
# i  ds_m         B_imh_T      B_iph_T      phi_g_imh    phi_g_iph    ne_im3       nn_im3       T_K
410  3.846365e+05  4.369000e-02  4.369000e-02  2.198036e+09  2.095832e+09  1.988652e+14  1.988652e+11  2.000000e+06
411  3.628646e+05  4.369000e-02  4.369000e-02  2.095832e+09  1.999138e+09  1.994643e+14  1.994643e+11  2.000000e+06
412  3.423251e+05  4.369000e-02  4.369000e-02  1.999138e+09  1.907682e+09  2.000327e+14  2.000327e+11  2.000000e+06
413  3.229482e+05  4.369000e-02  4.369000e-02  1.907682e+09  1.821204e+09  2.005718e+14  2.005718e+11  2.000000e+06
414  3.046681e+05  4.369000e-02  4.369000e-02  1.821204e+09  1.739453e+09  2.010829e+14  2.010829e+11  2.000000e+06
415  2.874227e+05  4.369000e-02  4.369000e-02  1.739453e+09  1.662185e+09  2.015673e+14  2.015673e+11  2.000000e+06
416  2.711535e+05  4.369000e-02  4.369000e-02  1.662185e+09  1.589168e+09  2.020262e+14  2.020262e+11  2.000000e+06
417  2.558052e+05  4.369000e-02  4.369000e-02  1.589168e+09  1.520181e+09  2.024608e+14  2.024608e+11  2.000000e+06
418  2.413257e+05  4.369000e-02  4.369000e-02  1.520181e+09  1.455010e+09  2.028723e+14  2.028723e+11  2.000000e+06
419  2.276657e+05  4.369000e-02  4.369000e-02  1.455010e+09  1.393452e+09  2.032617e+14  2.032617e+11  2.000000e+06
420  2.147790e+05  4.369000e-02  4.369000e-02  1.393452e+09  1.335315e+09  2.036303e+14  2.036303e+11  2.000000e+06
421  2.026217e+05  4.369000e-02  4.369000e-02  1.335315e+09  1.280413e+09  2.039790e+14  2.039790e+11  2.000000e+06
422  1.911525e+05  4.369000e-02  4.369000e-02  1.280413e+09  1.228573e+09  2.043088e+14  2.043088e+11  2.000000e+06
423  1.803326e+05  4.369000e-02  4.369000e-02  1.228573e+09  1.179626e+09  2.046208e+14  2.046208e+11  2.000000e+06
424  1.701251e+05  4.369000e-02  4.369000e-02  1.179626e+09  1.133417e+09  2.049157e+14  2.049157e+11  2.000000e+06
425  1.604954e+05  4.369000e-02  4.369000e-02  1.133417e+09  1.089793e+09  2.051946e+14  2.051946e+11  2.000000e+06
426  1.514107e+05  4.369000e-02  4.369000e-02  1.089793e+09  1.048614e+09  2.054582e+14  2.054582e+11  2.000000e+06
427  1.428403e+05  4.369000e-02  4.369000e-02  1.048614e+09  1.009745e+09  2.057074e+14  2.057074e+11  2.000000e+06
428  1.347550e+05  4.369000e-02  4.369000e-02  1.009745e+09  9.730572e+08  2.059428e+14  2.059428e+11  2.000000e+06
429  1.271274e+05  4.369000e-02  4.369000e-02  9.730572e+08  9.384304e+08  2.061653e+14  2.061653e+11  2.000000e+06
430  1.199315e+05  4.369000e-02  4.369000e-02  9.384304e+08  9.057502e+08  2.063755e+14  2.063755e+11  2.000000e+06
431  1.131429e+05  4.369000e-02  4.369000e-02  9.057502e+08  8.749082e+08  2.065741e+14  2.065741e+11  2.000000e+06
432  1.067386e+05  4.369000e-02  4.369000e-02  8.749082e+08  8.458020e+08  2.067616e+14  2.067616e+11  2.000000e+06
433  1.006968e+05  4.369000e-02  4.369000e-02  8.458020e+08  8.183348e+08  2.069388e+14  2.069388e+11  2.000000e+06
434  9.499696e+04  4.369000e-02  4.369000e-02  8.183348e+08  7.924149e+08  2.071062e+14  2.071062e+11  2.000000e+06
435  8.961977e+04  4.369000e-02  4.369000e-02  7.924149e+08  7.679558e+08  2.072642e+14  2.072642e+11  2.000000e+06
436  8.454695e+04  4.369000e-02  4.369000e-02  7.679558e+08  7.448757e+08  2.074135e+14  2.074135e+11  2.000000e+06
437  7.976128e+04  4.369000e-02  4.369000e-02  7.448757e+08  7.230973e+08  2.075544e+14  2.075544e+11  2.000000e+06
438  7.524649e+04  4.369000e-02  4.369000e-02  7.230973e+08  7.025476e+08  2.076875e+14  2.076875e+11  2.000000e+06
439  7.098725e+04  4.369000e-02  4.369000e-02  7.025476e+08  6.831575e+08  2.078131e+14  2.078131e+11  2.000000e+06
440  6.696911e+04  4.369000e-02  4.369000e-02  6.831575e+08  6.648618e+08  2.079317e+14  2.079317e+11  2.000000e+06
441  6.317840e+04  4.369000e-02  4.369000e-02  6.648618e+08  6.475992e+08  2.080437e+14  2.080437e+11  2.000000e+06
442  5.960227e+04  4.369000e-02  4.369000e-02  6.475992e+08  6.313114e+08  2.081494e+14  2.081494e+11  2.000000e+06
443  5.622855e+04  4.369000e-02  4.369000e-02  6.313114e+08  6.159435e+08  2.082492e+14  2.082492e+11  2.000000e+06
444  5.304581e+04  4.369000e-02  4.369000e-02  6.159435e+08  6.014438e+08  2.083435e+14  2.083435e+11  2.000000e+06
445  5.004321e+04  4.369000e-02  4.369000e-02  6.014438e+08  5.877633e+08  2.084324e+14  2.084324e+11  2.000000e+06
446  4.721058e+04  4.369000e-02  4.369000e-02  5.877633e+08  5.748558e+08  2.085163e+14  2.085163e+11  2.000000e+06
447  4.453828e+04  4.369000e-02  4.369000e-02  5.748558e+08  5.626779e+08  2.085955e+14  2.085955e+11  2.000000e+06
448  4.201725e+04  4.369000e-02  4.369000e-02  5.626779e+08  5.511882e+08  2.086703e+14  2.086703e+11  2.000000e+06
449  3.963891e+04  4.369000e-02  4.369000e-02  5.511882e+08  5.403481e+08  2.087409e+14  2.087409e+11  2.000000e+06
450  3.739520e+04  4.369000e-02  4.369000e-02  5.403481e+08  5.301208e+08  2.088075e+14  2.088075e+11  2.000000e+06
451  3.527849e+04  4.369000e-02  4.369000e-02  5.301208e+08  5.204717e+08  2.088703e+14  2.088703e+11  2.000000e+06
452  3.328159e+04  4.369000e-02  4.369000e-02  5.204717e+08  5.113683e+08  2.089297e+14  2.089297e+11  2.000000e+06
453  3.139773e+04  4.369000e-02  4.369000e-02  5.113683e+08  5.027796e+08  2.089856e+14  2.089856e+11  2.000000e+06
454  2.962050e+04  4.369000e-02  4.369000e-02  5.027796e+08  4.946766e+08  2.090385e+14  2.090385e+11  2.000000e+06
455  2.794387e+04  4.369000e-02  4.369000e-02  4.946766e+08  4.870319e+08  2.090883e+14  2.090883e+11  2.000000e+06
456  2.636214e+04  4.369000e-02  4.369000e-02  4.870319e+08  4.798196e+08  2.091354e+14  2.091354e+11  2.000000e+06
457  2.486994e+04  4.369000e-02  4.369000e-02  4.798196e+08  4.730152e+08  2.091798e+14  2.091798e+11  2.000000e+06
458  2.346221e+04  4.369000e-02  4.369000e-02  4.730152e+08  4.665958e+08  2.092217e+14  2.092217e+11  2.000000e+06
459  2.213416e+04  4.369000e-02  4.369000e-02  4.665958e+08  4.605394e+08  2.092612e+14  2.092612e+11  2.000000e+06
460  2.088128e+04  4.369000e-02  4.369000e-02  4.605394e+08  4.548257e+08  2.092985e+14  2.092985e+11  2.000000e+06
461  1.969932e+04  4.369000e-02  4.369000e-02  4.548257e+08  4.494352e+08  2.093337e+14  2.093337e+11  2.000000e+06
462  1.858427e+04  4.369000e-02  4.369000e-02  4.494352e+08  4.443497e+08  2.093669e+14  2.093669e+11  2.000000e+06
463  1.753233e+04  4.369000e-02  4.369000e-02  4.443497e+08  4.395519e+08  2.093982e+14  2.093982e+11  2.000000e+06
464  1.653993e+04  4.369000e-02  4.369000e-02  4.395519e+08  4.350256e+08  2.094278e+14  2.094278e+11  2.000000e+06
465  1.560371e+04  4.369000e-02  4.369000e-02  4.350256e+08  4.307553e+08  2.094557e+14  2.094557e+11  2.000000e+06
466  1.472048e+04  4.369000e-02  4.369000e-02  4.307553e+08  4.267267e+08  2.094820e+14  2.094820e+11  2.000000e+06
467  1.388725e+04  4.369000e-02  4.369000e-02  4.267267e+08  4.229261e+08  2.095069e+14  2.095069e+11  2.000000e+06
468  1.310118e+04  4.369000e-02  4.369000e-02  4.229261e+08  4.193404e+08  2.095303e+14  2.095303e+11  2.000000e+06
469  1.235960e+04  4.369000e-02  4.369000e-02  4.193404e+08  4.159577e+08  2.095524e+14  2.095524e+11  2.000000e+06
470  1.166000e+04  4.369000e-02  4.369000e-02  4.159577e+08  4.127664e+08  2.095733e+14  2.095733e+11  2.000000e+06
471  1.100000e+04  4.369000e-02  4.369000e-02  4.127664e+08  4.097557e+08  2.095930e+14  2.095930e+11  2.000000e+06
472  1.100000e+04  4.369000e-02  4.369000e-02  4.097557e+08  4.067450e+08  2.096121e+14  2.096121e+11  2.000000e+06
473  1.100000e+04  4.369000e-02  4.369000e-02  4.067450e+08  4.037342e+08  2.096312e+14  2.096312e+11  2.000000e+06
474  1.100000e+04  4.369000e-02  4.369000e-02  4.037342e+08  4.007233e+08  2.096503e+14  2.096503e+11  2.000000e+06
475  1.100000e+04  4.369000e-02  4.369000e-02  4.007233e+08  3.977124e+08  2.096694e+14  2.096694e+11  2.000000e+06
476  1.100000e+04  4.369000e-02  4.369000e-02  3.977124e+08  3.947015e+08  2.096885e+14  2.096885e+11  2.000000e+06
477  1.100000e+04  4.369000e-02  4.369000e-02  3.947015e+08  3.916905e+08  2.097077e+14  2.097077e+11  2.000000e+06
478  1.100000e+04  4.369000e-02  4.369000e-02  3.916905e+08  3.886795e+08  2.097268e+14  2.097268e+11  2.000000e+06
479  1.100000e+04  4.369000e-02  4.369000e-02  3.886795e+08  3.856684e+08  2.097459e+14  2.097459e+11  2.000000e+06
480  1.100000e+04  4.369000e-02  4.369000e-02  3.856684e+08  3.826573e+08  2.097650e+14  2.097650e+11  2.000000e+06
481  1.100000e+04  4.369000e-02  4.369000e-02  3.826573e+08  3.796461e+08  2.097842e+14  2.097842e+11  2.000000e+06
482  1.100000e+04  4.369000e-02  4.369000e-02  3.796461e+08  3.766349e+08  2.099166e+14  2.099166e+11  1.998921e+06
483  1.100000e+04  4.369000e-02  4.369000e-02  3.766349e+08  3.736236e+08  2.107479e+14  2.107479e+11  1.991218e+06
484  1.100000e+04  4.369000e-02  4.369000e-02  3.736236e+08  3.706123e+08  2.123733e+14  2.123733e+11  1.976159e+06
485  1.100000e+04  4.369000e-02  4.369000e-02  3.706123e+08  3.676010e+08  2.148173e+14  2.148173e+11  1.953856e+06
486  1.100000e+04  4.369000e-02  4.369000e-02  3.676010e+08  3.645896e+08  2.181173e+14  2.181173e+11  1.924475e+06
487  1.100000e+04  4.369000e-02  4.369000e-02  3.645896e+08  3.615781e+08  2.223246e+14  2.223246e+11  1.888235e+06
488  1.100000e+04  4.369000e-02  4.369000e-02  3.615781e+08  3.585667e+08  2.275066e+14  2.275066e+11  1.845404e+06
489  1.100000e+04  4.369000e-02  4.369000e-02  3.585667e+08  3.555552e+08  2.337486e+14  2.337486e+11  1.796303e+06
490  1.100000e+04  4.369000e-02  4.369000e-02  3.555552e+08  3.525436e+08  2.411572e+14  2.411572e+11  1.741295e+06
491  1.100000e+04  4.369000e-02  4.369000e-02  3.525436e+08  3.495320e+08  2.498644e+14  2.498644e+11  1.680791e+06
492  1.100000e+04  4.369000e-02  4.369000e-02  3.495320e+08  3.465204e+08  2.600327e+14  2.600327e+11  1.615241e+06
493  1.100000e+04  4.369000e-02  4.369000e-02  3.465204e+08  3.435087e+08  2.718620e+14  2.718620e+11  1.545132e+06
494  1.100000e+04  4.369000e-02  4.369000e-02  3.435087e+08  3.404969e+08  2.855988e+14  2.855988e+11  1.470988e+06
495  1.100000e+04  4.369000e-02  4.369000e-02  3.404969e+08  3.374852e+08  3.015479e+14  3.015479e+11  1.393359e+06
496  1.100000e+04  4.369000e-02  4.369000e-02  3.374852e+08  3.344734e+08  3.200881e+14  3.200881e+11  1.312825e+06
497  1.100000e+04  4.369000e-02  4.369000e-02  3.344734e+08  3.314615e+08  3.416938e+14  3.416938e+11  1.229984e+06
498  1.100000e+04  4.369000e-02  4.369000e-02  3.314615e+08  3.284497e+08  3.669640e+14  3.669640e+11  1.145454e+06
499  1.100000e+04  4.369000e-02  4.369000e-02  3.284497e+08  3.254377e+08  3.966615e+14  3.966615e+11  1.059864e+06
500  1.100000e+04  4.369000e-02  4.369000e-02  3.254377e+08  3.224258e+08  4.317695e+14  4.317695e+11  9.738521e+05
501  1.100000e+04  4.369000e-02  4.369000e-02  3.224258e+08  3.194138e+08  4.735705e+14  4.735705e+11  8.880587e+05
502  1.100000e+04  4.369000e-02  4.369000e-02  3.194138e+08  3.164018e+08  5.237613e+14  5.237613e+11  8.031230e+05
503  1.100000e+04  4.369000e-02  4.369000e-02  3.164018e+08  3.133897e+08  5.846232e+14  5.846232e+11  7.196778e+05
504  1.100000e+04  4.369000e-02  4.369000e-02  3.133897e+08  3.103776e+08  6.592786e+14  6.592786e+11  6.383447e+05
505  1.100000e+04  4.369000e-02  4.369000e-02  3.103776e+08  3.073654e+08  7.520902e+14  7.520902e+11  5.597298e+05
506  1.100000e+04  4.369000e-02  4.369000e-02  3.073654e+08  3.043533e+08  8.692984e+14  8.692984e+11  4.844189e+05
507  1.100000e+04  4.369000e-02  4.369000e-02  3.043533e+08  3.013411e+08  1.020074e+15  1.020074e+12  4.129732e+05
508  1.100000e+04  4.369000e-02  4.369000e-02  3.013411e+08  2.983288e+08  1.218325e+15  1.218325e+12  3.459251e+05
509  1.100000e+04  4.369000e-02  4.369000e-02  2.983288e+08  2.953165e+08  1.485940e+15  1.485940e+12  2.837744e+05
510  1.100000e+04  4.369000e-02  4.369000e-02  2.953165e+08  2.923042e+08  1.858908e+15  1.858908e+12  2.269843e+05
511  1.100000e+04  4.369000e-02  4.369000e-02  2.923042e+08  2.892918e+08  2.399630e+15  2.399630e+12  1.759781e+05
512  1.100000e+04  4.369000e-02  4.369000e-02  2.892918e+08  2.862795e+08  3.223524e+15  3.223524e+12  1.311361e+05
513  1.100000e+04  4.369000e-02  4.369000e-02  2.862795e+08  2.832670e+08  4.561881e+15  4.561881e+12  9.279265e+04
514  1.100000e+04  4.369000e-02  4.369000e-02  2.832670e+08  2.802546e+08  6.926617e+15  6.926617e+12  6.123368e+04
515  1.100000e+04  4.369000e-02  4.369000e-02  2.802546e+08  2.772421e+08  1.159321e+16  1.159321e+13  3.669458e+04
516  1.100000e+04  4.369000e-02  4.369000e-02  2.772421e+08  2.742296e+08  2.208488e+16  2.208488e+13  1.935844e+04
517  1.100000e+04  4.369000e-02  4.369000e-02  2.742296e+08  2.712170e+08  4.613491e+16  4.613491e+13  9.354693e+03
518  1.100000e+04  4.369000e-02  4.369000e-02  2.712170e+08  2.682044e+08  4.852929e+16  3.482547e+16  6.673731e+03
519  1.100000e+04  4.369000e-02  4.369000e-02  2.682044e+08  2.651918e+08  5.031916e+16  3.718809e+16  6.671941e+03
520  1.100000e+04  4.369000e-02  4.369000e-02  2.651918e+08  2.621792e+08  5.210904e+16  3.955074e+16  6.670151e+03
521  1.100000e+04  4.369000e-02  4.369000e-02  2.621792e+08  2.591665e+08  5.389895e+16  4.191341e+16  6.668361e+03
522  1.100000e+04  4.369000e-02  4.369000e-02  2.591665e+08  2.561538e+08  5.572812e+16  4.453783e+16  6.666645e+03
523  1.100000e+04  4.369000e-02  4.369000e-02  2.561538e+08  2.531411e+08  5.768191e+16  4.799290e+16  6.665165e+03
524  1.100000e+04  4.369000e-02  4.369000e-02  2.531411e+08  2.501283e+08  5.963572e+16  5.144801e+16  6.663685e+03
525  1.100000e+04  4.369000e-02  4.369000e-02  2.501283e+08  2.471155e+08  6.158954e+16  5.490315e+16  6.662205e+03
526  1.100000e+04  4.369000e-02  4.369000e-02  2.471155e+08  2.441027e+08  6.354339e+16  5.835833e+16  6.660725e+03
527  1.100000e+04  4.369000e-02  4.369000e-02  2.441027e+08  2.410898e+08  6.565202e+16  6.296077e+16  6.659393e+03
528  1.100000e+04  4.369000e-02  4.369000e-02  2.410898e+08  2.380769e+08  6.790915e+16  6.866377e+16  6.658205e+03
529  1.100000e+04  4.369000e-02  4.369000e-02  2.380769e+08  2.350640e+08  7.016629e+16  7.436681e+16  6.657016e+03
530  1.100000e+04  4.369000e-02  4.369000e-02  2.350640e+08  2.320511e+08  7.242346e+16  8.006991e+16  6.655827e+03
531  1.100000e+04  4.369000e-02  4.369000e-02  2.320511e+08  2.290381e+08  7.468065e+16  8.577306e+16  6.654638e+03
532  1.100000e+04  4.369000e-02  4.369000e-02  2.290381e+08  2.260251e+08  7.693786e+16  9.147626e+16  6.653449e+03
533  1.100000e+04  4.369000e-02  4.369000e-02  2.260251e+08  2.230121e+08  7.919508e+16  9.717952e+16  6.652261e+03
534  1.100000e+04  4.369000e-02  4.369000e-02  2.230121e+08  2.199991e+08  8.170582e+16  1.065923e+17  6.651212e+03
535  1.100000e+04  4.369000e-02  4.369000e-02  2.199991e+08  2.169860e+08  8.428777e+16  1.170469e+17  6.650202e+03
536  1.100000e+04  4.369000e-02  4.369000e-02  2.169860e+08  2.139729e+08  8.686974e+16  1.275015e+17  6.649192e+03
537  1.100000e+04  4.369000e-02  4.369000e-02  2.139729e+08  2.109598e+08  8.945173e+16  1.379563e+17  6.648182e+03
538  1.100000e+04  4.369000e-02  4.369000e-02  2.109598e+08  2.079466e+08  9.203374e+16  1.484112e+17  6.647172e+03
539  1.100000e+04  4.369000e-02  4.369000e-02  2.079466e+08  2.049335e+08  9.461578e+16  1.588661e+17  6.646162e+03
540  1.100000e+04  4.369000e-02  4.369000e-02  2.049335e+08  2.019203e+08  9.719783e+16  1.693211e+17  6.645152e+03
541  1.100000e+04  4.369000e-02  4.369000e-02  2.019203e+08  1.989071e+08  9.977991e+16  1.797762e+17  6.644142e+03
542  1.100000e+04  4.369000e-02  4.369000e-02  1.989071e+08  1.958938e+08  1.023620e+17  1.902314e+17  6.643132e+03
543  1.100000e+04  4.369000e-02  4.369000e-02  1.958938e+08  1.928805e+08  1.048846e+17  2.106790e+17  6.642090e+03
544  1.100000e+04  4.369000e-02  4.369000e-02  1.928805e+08  1.898673e+08  1.073983e+17  2.326319e+17  6.641042e+03
545  1.100000e+04  4.369000e-02  4.369000e-02  1.898673e+08  1.868540e+08  1.099120e+17  2.545848e+17  6.639995e+03
546  1.100000e+04  4.369000e-02  4.369000e-02  1.868540e+08  1.838406e+08  1.124257e+17  2.765380e+17  6.638948e+03
547  1.100000e+04  4.369000e-02  4.369000e-02  1.838406e+08  1.808273e+08  1.149395e+17  2.984913e+17  6.637900e+03
548  1.100000e+04  4.369000e-02  4.369000e-02  1.808273e+08  1.778139e+08  1.174532e+17  3.204448e+17  6.636853e+03
549  1.100000e+04  4.369000e-02  4.369000e-02  1.778139e+08  1.748005e+08  1.199670e+17  3.423984e+17  6.635805e+03
550  1.100000e+04  4.369000e-02  4.369000e-02  1.748005e+08  1.717871e+08  1.224808e+17  3.643521e+17  6.634758e+03
551  1.100000e+04  4.369000e-02  4.369000e-02  1.717871e+08  1.687736e+08  1.249946e+17  3.863060e+17  6.633711e+03
552  1.100000e+04  4.369000e-02  4.369000e-02  1.687736e+08  1.657602e+08  1.272688e+17  4.155805e+17  6.632635e+03
553  1.100000e+04  4.369000e-02  4.369000e-02  1.657602e+08  1.627467e+08  1.290376e+17  4.602983e+17  6.631502e+03
554  1.100000e+04  4.369000e-02  4.369000e-02  1.627467e+08  1.597332e+08  1.308063e+17  5.050164e+17  6.630368e+03
555  1.100000e+04  4.369000e-02  4.369000e-02  1.597332e+08  1.567197e+08  1.325751e+17  5.497348e+17  6.629234e+03
556  1.100000e+04  4.369000e-02  4.369000e-02  1.567197e+08  1.537062e+08  1.343439e+17  5.944535e+17  6.628100e+03
557  1.100000e+04  4.369000e-02  4.369000e-02  1.537062e+08  1.506926e+08  1.361127e+17  6.391725e+17  6.626966e+03
558  1.100000e+04  4.369000e-02  4.369000e-02  1.506926e+08  1.476791e+08  1.378815e+17  6.838917e+17  6.625832e+03
559  1.100000e+04  4.369000e-02  4.369000e-02  1.476791e+08  1.446655e+08  1.396503e+17  7.286111e+17  6.624699e+03
560  1.100000e+04  4.369000e-02  4.369000e-02  1.446655e+08  1.416519e+08  1.414192e+17  7.733309e+17  6.623565e+03
561  1.100000e+04  4.369000e-02  4.369000e-02  1.416519e+08  1.386383e+08  1.423679e+17  8.446792e+17  6.622412e+03
562  1.100000e+04  4.369000e-02  4.369000e-02  1.386383e+08  1.356246e+08  1.425031e+17  9.424408e+17  6.621240e+03
563  1.100000e+04  4.369000e-02  4.369000e-02  1.356246e+08  1.326110e+08  1.426383e+17  1.040203e+18  6.620068e+03
564  1.100000e+04  4.369000e-02  4.369000e-02  1.326110e+08  1.295973e+08  1.427736e+17  1.137966e+18  6.618896e+03
565  1.100000e+04  4.369000e-02  4.369000e-02  1.295973e+08  1.265836e+08  1.429088e+17  1.235729e+18  6.617724e+03
566  1.100000e+04  4.369000e-02  4.369000e-02  1.265836e+08  1.235699e+08  1.430440e+17  1.333492e+18  6.616552e+03
567  1.100000e+04  4.369000e-02  4.369000e-02  1.235699e+08  1.205562e+08  1.431793e+17  1.431257e+18  6.615380e+03
568  1.100000e+04  4.369000e-02  4.369000e-02  1.205562e+08  1.175425e+08  1.433145e+17  1.529021e+18  6.614208e+03
569  1.100000e+04  4.369000e-02  4.369000e-02  1.175425e+08  1.145288e+08  1.434497e+17  1.626786e+18  6.613036e+03
570  1.100000e+04  4.369000e-02  4.369000e-02  1.145288e+08  1.115150e+08  1.435850e+17  1.724552e+18  6.611864e+03
571  1.100000e+04  4.369000e-02  4.369000e-02  1.115150e+08  1.085012e+08  1.437202e+17  1.822318e+18  6.610692e+03
572  1.100000e+04  4.369000e-02  4.369000e-02  1.085012e+08  1.054875e+08  1.440323e+17  1.960217e+18  6.609453e+03
573  1.100000e+04  4.369000e-02  4.369000e-02  1.054875e+08  1.024737e+08  1.445989e+17  2.155869e+18  6.608120e+03
574  1.100000e+04  4.369000e-02  4.369000e-02  1.024737e+08  9.945988e+07  1.451656e+17  2.351523e+18  6.606787e+03
575  1.100000e+04  4.369000e-02  4.369000e-02  9.945988e+07  9.644607e+07  1.457322e+17  2.547177e+18  6.605454e+03
576  1.100000e+04  4.369000e-02  4.369000e-02  9.644607e+07  9.343224e+07  1.462988e+17  2.742832e+18  6.604120e+03
577  1.100000e+04  4.369000e-02  4.369000e-02  9.343224e+07  9.041841e+07  1.468655e+17  2.938487e+18  6.602787e+03
578  1.100000e+04  4.369000e-02  4.369000e-02  9.041841e+07  8.740456e+07  1.474321e+17  3.134144e+18  6.601454e+03
579  1.100000e+04  4.369000e-02  4.369000e-02  8.740456e+07  8.439071e+07  1.479987e+17  3.329801e+18  6.600121e+03
580  1.100000e+04  4.369000e-02  4.369000e-02  8.439071e+07  8.137684e+07  1.485654e+17  3.525458e+18  6.598787e+03
581  1.100000e+04  4.369000e-02  4.369000e-02  8.137684e+07  7.836296e+07  1.503360e+17  3.783062e+18  6.596834e+03
582  1.100000e+04  4.369000e-02  4.369000e-02  7.836296e+07  7.534908e+07  1.538429e+17  4.130001e+18  6.593987e+03
583  1.100000e+04  4.369000e-02  4.369000e-02  7.534908e+07  7.233519e+07  1.573498e+17  4.476941e+18  6.591140e+03
584  1.100000e+04  4.369000e-02  4.369000e-02  7.233519e+07  6.932128e+07  1.608568e+17  4.823882e+18  6.588293e+03
585  1.100000e+04  4.369000e-02  4.369000e-02  6.932128e+07  6.630737e+07  1.643637e+17  5.170824e+18  6.585446e+03
586  1.100000e+04  4.369000e-02  4.369000e-02  6.630737e+07  6.329345e+07  1.678707e+17  5.517767e+18  6.582599e+03
587  1.100000e+04  4.369000e-02  4.369000e-02  6.329345e+07  6.027953e+07  1.713776e+17  5.864711e+18  6.579752e+03
588  1.100000e+04  4.369000e-02  4.369000e-02  6.027953e+07  5.726560e+07  1.748846e+17  6.211656e+18  6.576905e+03
589  1.100000e+04  4.369000e-02  4.369000e-02  5.726560e+07  5.425166e+07  1.784828e+17  6.720100e+18  6.571246e+03
590  1.100000e+04  4.369000e-02  4.369000e-02  5.425166e+07  5.123771e+07  1.821236e+17  7.303864e+18  6.564274e+03
591  1.100000e+04  4.369000e-02  4.369000e-02  5.123771e+07  4.822376e+07  1.857644e+17  7.887629e+18  6.557302e+03
592  1.100000e+04  4.369000e-02  4.369000e-02  4.822376e+07  4.520980e+07  1.894052e+17  8.471395e+18  6.550330e+03
593  1.100000e+04  4.369000e-02  4.369000e-02  4.520980e+07  4.219584e+07  1.930460e+17  9.055162e+18  6.543359e+03
594  1.100000e+04  4.369000e-02  4.369000e-02  4.219584e+07  3.918187e+07  1.966868e+17  9.638930e+18  6.536387e+03
595  1.100000e+04  4.369000e-02  4.369000e-02  3.918187e+07  3.616790e+07  2.001489e+17  1.028706e+19  6.527607e+03
596  1.100000e+04  4.369000e-02  4.369000e-02  3.616790e+07  3.315392e+07  2.030037e+17  1.115395e+19  6.512678e+03
597  1.100000e+04  4.369000e-02  4.369000e-02  3.315392e+07  3.013994e+07  2.058584e+17  1.202085e+19  6.497750e+03
598  1.100000e+04  4.369000e-02  4.369000e-02  3.013994e+07  2.712596e+07  2.087131e+17  1.288775e+19  6.482821e+03
599  1.100000e+04  4.369000e-02  4.369000e-02  2.712596e+07  2.411197e+07  2.102375e+17  1.387751e+19  6.464750e+03
600  1.100000e+04  4.369000e-02  4.369000e-02  2.411197e+07  2.109798e+07  2.098403e+17  1.504473e+19  6.442139e+03
601  1.100000e+04  4.369000e-02  4.369000e-02  2.109798e+07  1.808399e+07  2.094431e+17  1.621195e+19  6.419528e+03
602  1.100000e+04  4.369000e-02  4.369000e-02  1.808399e+07  1.506999e+07  2.087818e+17  1.742773e+19  6.396136e+03
603  1.100000e+04  4.369000e-02  4.369000e-02  1.506999e+07  1.205600e+07  2.064485e+17  1.895106e+19  6.367803e+03
604  1.100000e+04  4.369000e-02  4.369000e-02  1.205600e+07  9.041998e+06  2.041151e+17  2.047440e+19  6.339470e+03
605  1.100000e+04  4.369000e-02  4.369000e-02  9.041998e+06  6.028000e+06  2.014897e+17  2.205586e+19  6.310345e+03
606  1.100000e+04  4.369000e-02  4.369000e-02  6.028000e+06  3.014000e+06  1.970138e+17  2.400552e+19  6.276207e+03
607  1.100000e+04  4.369000e-02  4.369000e-02  3.014000e+06  1.077477e-06  1.925379e+17  2.595517e+19  6.242069e+03

[GHOSTS]
# tag      B_T          phi_g_Jpkg   ne_im3       nn_im3       T_K          T_e_factor
outer_0  4.369000e-02  1.077477e-06  1.925379e+17  2.595517e+19  6.242069e+03  1.000
outer_1  4.369000e-02  1.077477e-06  1.925379e+17  2.595517e+19  6.242069e+03  1.000
inner_0  4.369000e-02  0.000000e+00  1.925379e+17  2.595517e+19  6.242069e+03  1.000
inner_1  4.369000e-02  0.000000e+00  1.925379e+17  2.595517e+19  6.242069e+03  1.000
